,userid,movieid,rating
2477,A1RFC9QRL3FURE,127,1.0
2478,A30XEDC7BZJ4FS,127,3.0
2479,ABDU537LDPT92,127,3.0
2480,A2JD9YDHLC76IB,127,1.0
2481,A3ABEO1BQZ7F34,127,5.0
2482,A2X26XGMXGV3N1,127,4.0
2483,A34FSS6DNL1UJ,127,3.0
2484,A3VHV0NV7NKQPC,127,5.0
2485,A15UXO3PDUOGJY,127,3.0
2486,A2PF96JR7Z01ZP,127,2.0
2487,ADRW96ZDK894X,127,5.0
2488,A39S9O4LTTH6AM,127,5.0
2489,A1RVF43G6YKDTK,127,5.0
2490,A2FFOV2EILMY2E,127,4.0
2491,AGJRUK27RBVYS,127,1.0
2492,A2GBNMYG9P9KCM,127,4.0
2493,A2FIHW1WSVN114,127,5.0
2494,A1RQTV1V65FBV6,127,1.0
2495,A1MY8565W9RA6S,127,5.0
2496,A1X375AJS13E2R,127,5.0
2497,A32Z8ZV7E5N8AV,127,4.0
2498,ABYVIDAL3E1FA,127,5.0
2499,A2QOO91WGDX2PR,127,5.0
2500,A1YQB7CGVMX3D8,127,4.0
2501,A2KTUL1TPTGWIX,127,5.0
2502,A3UKIAVW1I7S60,127,5.0
2503,A3NC634EVJ5Y6S,127,5.0
2504,A1EC9C995JNQSM,127,5.0
2505,A3UDYY6L2NH3JS,127,5.0
2506,A3VY1QHFJF0Y7H,127,5.0
2507,A313H6238N589,127,2.0
2508,AQOISHE5YGX1B,127,5.0
2509,AVS1T94VSZGWY,127,1.0
2510,AEB3NSRYXP1AQ,127,1.0
2511,AM0B12DY6A2QH,127,1.0
2512,A17ZO6QAD51NBU,127,5.0
2513,A2DNHK460PBCO0,127,5.0
2514,A289FKI0KVB097,127,5.0
2515,A1YLFJIDWBJZH2,127,4.0
2516,A3F3B6HY9RJI04,127,5.0
2517,A3GY17HCALUQI3,127,1.0
2518,A1IBG0W7OUGY81,127,5.0
2519,A18I8EYPJK3XMA,127,5.0
2520,A2QHCS11CJXKY7,127,5.0
2521,A1JOTUT2XOUZFG,127,5.0
2522,A39VJRIW7HC5C0,127,3.0
2523,A3Q3U137RXJQWF,127,5.0
2524,A7RENOZQO734G,127,5.0
2525,AQ01Q3070LT29,127,3.0
2526,A3RK3GX35DBU2V,127,5.0
2527,A2TZTZ4W2FUJNR,127,5.0
2528,A11KRMIA0ES88I,127,5.0
2529,A2YIIHD592FVOC,127,5.0
2530,A24D0DENA8N7GH,127,5.0
2531,A3GUOAL2MF4IYT,127,2.0
2532,A1328P4H48Y76S,127,5.0
2533,A2ILWAZ6GIS6TT,127,2.0
2534,A3BV0HJGBUIOI3,127,5.0
2535,A3R8O489WZTYGF,127,5.0
2536,A39VCMXI2GKP98,127,1.0
2537,A2H0XR7DQNN190,127,5.0
2538,APXT9I90JLD49,127,5.0
2539,A1X371NLUQV6I0,127,5.0
2540,A2IK8ZMNWJ0BZA,127,1.0
2541,A2VZA3UVC1UDFP,127,5.0
2542,A3Q04XXGGED746,127,5.0
2543,A3Q04XXGGED746,140,5.0
2544,A38OH4E75BRI2J,127,5.0
2545,AH937TBJTR9V0,127,3.0
2546,A3KJQLFN0XXQBZ,127,5.0
2547,A1V2LHLYYXE3UA,127,5.0
2548,A1TMV21WCLTFKH,127,5.0
2549,A1USJ4EPRKSPO6,127,5.0
2550,A1RXZ4IYS0W3KY,127,5.0
2551,AQ9XQBOAHB999,127,1.0
2552,A11RCGZGVXFPPV,127,5.0
2553,A1ZGB8VP73DWJW,127,5.0
2554,A1MRG0R8AJARYT,127,5.0
2555,A2CNR90Z39PV6I,127,5.0
2556,A1L9D0GJKUDARV,127,5.0
2557,A2N5VE7XY18XES,127,5.0
2558,A2T2Z2Z3EZ19GZ,127,3.0
2559,A2FA1MQ6AAVJBV,127,5.0
2560,A39NGYK97FBZM3,127,4.0
2561,A32Z1TDULHZNVK,127,1.0
2562,A4MFSI018OUQK,127,2.0
2563,A21LFSJSUSLKY7,127,5.0
2564,A2C5LA07JCDWTN,127,1.0
2565,A2BVS1YKHIVHH0,127,5.0
2566,A1YPFHJBNTRO07,127,2.0
2567,A3IZ29581NRQPF,127,5.0
2568,A3LZ8B4G9HGB8V,127,5.0
2569,A18RQK5AW824DM,127,5.0
2570,A1TU4LU2JTCXJW,127,5.0
2571,A1RIC2TTEFBH5H,127,2.0
2572,A13NHSHPBRVN72,127,5.0
2573,A2R0XJ6X869AE0,127,3.0
2574,A1L63M47R52BTJ,127,4.0
2575,A9HSEUVAO6UMV,127,4.0
2576,A2OP1HD9RGX5OW,127,3.0
2577,A3KGDTRUVJJA14,127,3.0
2578,A1A1FKWM2MJ0B,127,5.0
2579,A3QIB5PMK3NY4V,127,1.0
2580,A3SJSNS9LW981O,127,5.0
2581,A21FWV7IMMPSXP,127,5.0
2582,A3KY68OTSNHM3G,127,5.0
2583,A2WOIQ2L55O3B9,127,3.0
2584,A3BO684PNY4IS9,127,5.0
2585,A83TWQ1J9YU0A,127,3.0
2586,ATS1HA5M3EPZ4,127,5.0
2587,A1L8LNNT89C99L,127,5.0
2588,AWQ6PUP3D8FLC,127,4.0
2589,A3I8T5X4RH5LPJ,127,5.0
2590,A30UZV401OSGJP,127,5.0
2591,A21Y68XIODER01,127,5.0
2592,A2D0P7EZ5EVC3N,127,2.0
2593,A1XAXLROBCDBTS,127,5.0
2594,A3C6CZC2JP67VK,127,5.0
2595,A1PNNR3B9H8GTC,127,3.0
2596,A1WYYC84Q3FNJX,127,5.0
2597,A1GH76HV128H5Z,127,5.0
2598,A1IBSQQHGCDUAN,127,3.0
2599,AKBLP8TCFEXM3,127,5.0
2600,AQ64E4W6JJMV2,127,5.0
2601,A2XLHNU84PHVOA,127,5.0
2602,A3OGFN54LP9Y5D,127,5.0
2603,A2A327P0Y7LZ1H,127,5.0
2604,A2YI3SU5THQUQZ,127,3.0
2605,A3EJYIKU3BFD87,127,5.0
2606,AOIYU1W84RIUB,127,5.0
2607,AISZDNSRO86D6,127,2.0
2608,A3QLS4TB7SDICW,127,2.0
2609,A1K0EFBE0Q9EIV,127,5.0
2610,A3LAT6HPGRYB0C,127,5.0
2611,A1XW60H8P2LY11,127,5.0
2612,A14JSUJBQ87A6C,127,4.0
2613,A2HKAFH6E8J44B,127,5.0
2614,A2P2ITVZU74WSK,127,5.0
2615,A3B89RO7AVGCRO,127,5.0
2616,A2OS819BH2CJQN,127,5.0
2617,A3EM8B46K4C833,127,5.0
2618,A3RB6NQOLOBXYD,127,5.0
2619,AASZBXZW1W2NN,127,5.0
2620,A2A6NH6DPE0VXR,127,5.0
2621,A1XLCESG7UQWR2,127,5.0
2622,A108MGZC58QA8,127,5.0
2623,A5P6XVNXJBX7E,127,5.0
2624,AE2IFN8C9IUL4,127,4.0
2625,A2G2GE4G1VNHCW,127,5.0
2626,AKW28NK422O3C,127,3.0
2627,A1H5P8121Z0OKF,127,3.0
2628,A3C4I89M62JW6G,127,4.0
2629,A1EF6EKYSQO7FM,127,5.0
2630,A3FWNWSKYV47R2,127,5.0
2631,A2X6GEC6LCDN4S,127,3.0
2632,A15TGJVTMNH0MW,127,4.0
2633,A1C6KXDJJN0MRC,127,5.0
2634,A303RM5J75FRPF,127,2.0
2635,A184DYN2SYEYP5,127,1.0
2636,A1MXT18EACPVK3,127,1.0
2637,A2T1HWMP3JMN09,127,5.0
2638,A2FK7SRJFTWQ2S,127,3.0
2639,A2SXVZW3CGQ82I,127,2.0
2640,A3FFOC68BRL6FO,127,5.0
2641,A10OIC8PYVCDOS,127,5.0
2642,A14N1SJ9RFMDSE,127,1.0
2643,A3SYKWSVIJTP29,127,5.0
2644,ACZ8BNGRXIB8Y,127,1.0
2645,A1J4V83L4YQK6S,127,5.0
2646,A10NXX5YZ2B63G,127,5.0
2647,A1HZJIKBK0NS5F,127,5.0
2648,A8TPWFGCVBM2J,127,3.0
2649,A26DFIJCTJHZ6Y,127,5.0
2650,A1ZZ93HABXDU36,127,5.0
2651,A3QBKYANO0T7O0,127,2.0
2652,A2Q5A0L5RVUJ17,127,5.0
2653,A2FEGRJQNU51P9,127,5.0
2654,A3UQQ6WYJ4EDQ1,127,4.0
2655,A10A4PJBRIFGLE,127,5.0
2656,A2INFDBYX37AG8,127,5.0
2657,A2WMBFIYGK5C45,127,2.0
2658,AN5T2QTRANTLR,127,5.0
2659,A2TAPSNKK9AFSQ,127,5.0
2660,AOGUS6N3KP2O5,127,5.0
2661,A5XTDPON0O62C,127,4.0
2662,A193A7T1E8CUTB,127,5.0
2663,A2MFNDNS1L7D16,127,3.0
2664,A29UYGPNWH4AHB,127,3.0
2665,A1FQPOYRBTTK1,127,5.0
2666,A9U0X1KU1M88Z,127,5.0
2667,AGUPQDBKN8CXQ,127,5.0
2668,A7SJY1D6DHOP5,127,4.0
2669,A1NXDKHHNCW0TR,127,5.0
2670,A3RYI343N3ECTA,127,5.0
2671,A2HIGBN6COONW8,127,5.0
2672,A363Q72RW367VR,127,5.0
2673,A1PSAKYFFTS8F9,127,5.0
2674,A1NWE20FEINWI9,127,5.0
2675,A2HPO680ELGLB7,127,1.0
2676,A1CA4IP0DCPF7W,127,2.0
2677,A126JVOAOOR42V,127,5.0
2678,A5I8OWSLWM1MF,127,5.0
2679,A332MW6OA1LYDF,127,5.0
2680,AJRFJ3KVPMF0X,127,5.0
2681,AQ7V1UO19U1N9,127,5.0
2682,A1P2NBM3P3TS2X,127,5.0
2683,AHXR3QOX801UE,127,5.0
2684,A1EKA9XSI641C9,127,5.0
2685,A1OVHV8YKQMTI0,127,1.0
2686,AGH5RJDNL7TAZ,127,3.0
2687,AJ2MCPOPJA6EY,127,5.0
2688,AQ79DO3H5GRS2,127,5.0
2689,A2QT4YH3MHKWP,127,5.0
2690,A2CKKECGBWLWIB,127,5.0
2691,AI3QZLFQNTIZB,127,5.0
2692,A38VACRQKJR3BJ,127,1.0
2693,ACJBIX6U81LBN,127,1.0
2694,A10OJNTX7UUJ13,127,2.0
2695,AVF6AOZ0XDRAG,127,5.0
2696,A1GKC1OIDE8U6G,127,2.0
2697,A3S71WW0FEU9DR,127,4.0
2698,A229GOA71T7D4N,127,5.0
2699,A2DM12Q3QQ9E4J,127,4.0
2700,A28ACEUKWT5185,127,5.0
2701,A3M8F5YKSS2WID,127,5.0
2702,A2YWKAXN74WNMN,127,5.0
2703,A2SXUM6SRVI2VB,127,5.0
2704,A5H8VLE7L7SB,127,5.0
2705,A1PQ9R8CYFSQX,127,3.0
2706,A1NI0VOVXZBM7Y,127,5.0
2707,A2EXR71POAF4DR,127,5.0
2708,A2IKXQN61I8QQK,127,5.0
2709,AR2DE47VCY1C8,127,4.0
2710,A15YPJLKLZS0MK,127,5.0
2711,A3P8KV8AD1I3O7,127,1.0
2712,A3SV72ZAHH2IDH,127,5.0
2713,ATWYJUX1X9RZ4,127,4.0
2714,ATRQYPOKHRIR4,127,2.0
2715,A2M8XFIIF9GPO5,127,2.0
2716,A1HFG7I983AMSN,127,1.0
2717,A4J36R3ZG3RZR,127,1.0
2718,A1M1TLF25RQU3E,127,5.0
2719,A4Z72X5C24X2K,127,5.0
2720,AA47O6E6Q574A,127,1.0
2721,A34Y2NKL9QQREB,127,1.0
2722,A3Q44JBPTVOSB2,127,4.0
2723,A2BFZ136BRPM4H,127,5.0
2724,A1IJHYROAREPR8,127,5.0
2725,A1XHBAW7FXGCJO,127,5.0
2726,A24AEACWYIKCN7,127,5.0
2727,A9ARJBLYBZJ0I,127,5.0
2728,A2CZBGIJP8TZ1T,127,5.0
2729,A3CAW6NMKANFDO,127,1.0
2730,A289HZXEMAX65J,127,5.0
2731,A3S1G5T9NBTPTM,127,4.0
2732,A1ATZXE3YBV8GU,127,5.0
2733,A33UOIP7UFFURZ,127,5.0
2734,AYCUIIRODY8JL,127,5.0
2735,A2Q2I065EXRI1S,127,5.0
2736,A986VNDRMH4IK,127,4.0
2737,A3GOJEQ3SSLTY6,127,5.0
2738,A1LVZOK9F7K4CN,127,5.0
2739,A1SVBCB3IT8H20,127,5.0
2740,A2ITQ44NYY5K4Y,127,5.0
2741,AZ6J3LQ3WF623,127,5.0
2742,ARLKYF9JL3QKB,127,4.0
2743,AW5F9F35EBRUR,127,5.0
2744,A1JY8D50UWLTWW,127,5.0
2745,A3E96FZWKZKBCD,127,5.0
2746,AUXIGIWZGXBU8,127,1.0
2747,A26B84TWSC1GTG,127,5.0
2748,A3AAX9AO0CIFBI,127,4.0
2749,A36UUCGLJM771T,127,5.0
2750,A2SNUORW55MZWO,127,5.0
2751,ACXC0KCOYGF2M,127,4.0
2752,A2VCW1OQD4GHC,127,5.0
2753,A18D1RLW38LVLW,127,5.0
2754,AKLG2QVCUVP3X,127,5.0
2755,A2EMP366TTS6E1,127,5.0
2756,AOKDDB3K925HO,127,5.0
2757,A1027BL79BSP5P,127,5.0
2758,A2T0O511M3R3EO,127,5.0
2759,AM15QMT7V9Y3R,127,5.0
2760,A1VYD8OKS7VICD,127,4.0
2761,A1D7CXO1HFBNN,127,5.0
2762,A2X882784291JE,127,2.0
2763,AAL9EWX1NDS73,127,4.0
2764,AHN26ZRC44L68,127,5.0
2765,A3BJ3H4F0DJZ3G,127,5.0
2766,A11P0WV4HPO88W,127,1.0
2767,A234N617C5HAPH,127,1.0
2768,AIFXFHO2N9WJB,127,5.0
2769,A1J66TA573ZPRX,127,5.0
2770,A3TVD5H1147BCK,127,5.0
2771,A2KZYM943W5FSY,127,5.0
2772,A2I58MQ0EPWRRG,127,4.0
2773,A3HVAHHHY9D7AC,127,5.0
2774,A2EERM752BMSQD,127,1.0
2775,A31AKVRGADIWM4,127,5.0
2776,A1VUQUJICF9P75,127,4.0
2777,A3GZQSE36YH6I6,127,1.0
2778,A1YNCDN0WWI19O,127,5.0
2779,A1V176RDEFNDXO,127,2.0
2780,A1HO9J4DCQDGP9,127,1.0
2781,A1Q1A3B1SIKK29,127,5.0
2782,A2CMKV80XEO1RA,127,5.0
2783,ALXNJZDCLLLGP,127,5.0
2784,A60VSG3P3JE6G,127,5.0
2785,ASCR6RUWOU1F9,127,5.0
2786,A2EQL2BP6IYEGX,127,5.0
2787,A1IOJE0W1NXOSE,127,5.0
2788,A3R2I2OVAJ5MAC,127,4.0
2789,A3OAYCH95UNU69,127,5.0
2790,A3JJWHINQVAN5I,127,5.0
2791,AIIR8E34EDKCQ,127,5.0
2792,A2F5NGI24XBUCL,127,5.0
2793,A354ZK2KDRVKW8,127,5.0
2794,AEAENYT4UDLC3,127,5.0
2795,AEIZB70YA5YEG,127,5.0
2796,AT86RADY54FAO,127,5.0
2797,A1UE54EMPR6X2Z,127,3.0
2798,ABWR7X4E2XLAF,127,5.0
2799,AFL3KGSIIF845,127,5.0
2800,A3CF7B2U0IB8PS,127,1.0
2801,A1QIXLBEGT5BA,127,5.0
2802,A1JS0MHHN5KAAE,127,4.0
2803,A31QL18N28JQIA,127,5.0
2804,A27CHILBK6HIL2,127,3.0
2805,A2WECV4STJ7P7X,127,5.0
2806,A3H56MB2J9O6UR,127,5.0
2807,A1YI5T80CVU1Z4,127,5.0
2808,ADGDG88YCXPM4,127,5.0
2809,A1ASPIAPKWHFFB,127,5.0
2810,A255DD5NKP1210,127,5.0
2811,AGHVQ841IR6GO,127,4.0
2812,A24BLHTKK05DP2,127,5.0
2813,A2LTG9VAUYI4A1,127,5.0
2814,A1HL84KOAB32ZI,127,3.0
2815,A2HG5MY4YOY7N2,127,5.0
2816,A2D9IEFJGB483Q,127,5.0
2817,A1XXBVRRNGBG5Y,127,5.0
2818,A1DPV75ZRZ7LKP,127,5.0
2819,AJGVV5NP42RUX,127,5.0
2820,A1ZKAHFYCJRGQM,127,3.0
2821,A1AS0JUN5XT3NB,127,5.0
2822,A1O34MYJL6QAVZ,127,5.0
2823,AIO2DTT9HGZTL,127,5.0
2824,A1TO1P3NV7OAU6,127,5.0
2825,AZQLDLVVX9PE,127,5.0
2826,A8VUHH1XDO9N,127,3.0
2827,A3NVN6RBBBQ0JQ,127,4.0
2828,A1UN2RH7N0AUOL,127,5.0
2829,A2RKI7RPP5CJMG,127,5.0
2830,AQHJAM5Y94U6Q,127,1.0
2831,A36Q1RC3P3OJHH,127,5.0
2832,A37JKM7EFD0DIQ,127,5.0
2833,A1VGCQ5QCQNB61,127,2.0
2834,A2W3KYKI7PJR84,127,5.0
2835,A24WSQSHED8C2Z,127,3.0
2836,A6ADO7B6FUVN,127,5.0
2837,A155DU98YKRNCC,127,5.0
2838,A11XFQPZ5ZN7ZV,127,5.0
2839,A6TQIBWDIWW4P,127,5.0
2840,A2NNTNC715AJ50,127,4.0
2841,A1FZA9C5MVIWHE,127,5.0
2842,A2BDJOIXPR2AYU,127,4.0
2843,A2HA1Q1Y2A9MY1,127,5.0
2844,A33T66LSVSFSEX,127,5.0
2845,A209YFUDD03J3R,127,5.0
2846,A2VUP5US1F5HG5,127,5.0
2847,AHC8LPASIREU9,127,5.0
2848,AQ1F8SBNI09OB,127,5.0
2849,A18EMLLU5JYYES,127,5.0
2850,A111TATNFNSU3X,127,1.0
2851,A161G8OUSE9DPX,127,5.0
2852,A1PNAPYMF2KV55,127,5.0
2853,A2GPEV42IO41CI,127,5.0
2854,A2U428KPX46QZN,127,4.0
2855,A18MPF9GFCYJGF,127,1.0
2856,A2IY49V4ARN4HC,127,5.0
2857,A1KEKYQV2G8D4R,127,5.0
2858,APGN8QGF0P5QR,127,5.0
2859,A30NVLUJK05PD3,127,3.0
2860,A3LZBOBV9H1HDV,127,5.0
2861,A25IQVXU3T9SR5,127,5.0
2862,A19DEOGB7LXQJS,127,5.0
2863,A2460ZRFVC2YGV,127,4.0
2864,A3LQGJ35QAUV99,127,5.0
2865,A3EHN6FT7A14ZY,127,5.0
2866,AC06F0LPHI1TW,127,1.0
2867,A1K3ANBJNUWEV,127,5.0
2868,A1NLZVP501JM5Z,127,5.0
2869,AI7NDB9TUTNM0,127,4.0
2870,A26445I3Q9KL8T,127,3.0
2871,A329ALHKYK62O7,127,4.0
2872,AYZLKSC02NPOD,127,1.0
2873,A2BQWD54CXBX6R,127,5.0
2874,A2F3NQBT75DRB,127,4.0
2875,A2ZFAYA9NKP2SA,127,5.0
2876,A1CDZNPO7U4E6N,127,5.0
2877,A205KASZUZJQ3G,127,5.0
2878,AAYTY8ACWLWKE,127,3.0
2879,A2VFIZ5K2KUVD1,127,5.0
2880,A1004AX2J2HXGL,127,1.0
2881,A2QWA1Z5W7GSFI,127,5.0
2882,A1ZXW6S1E20CMM,127,5.0
2883,A3UW0D8M5P642L,127,5.0
2884,A15Q7ABIU9O9YZ,127,5.0
2885,A172UZKI33ZC1E,127,5.0
2886,A347B5PO4URX8A,127,4.0
2887,A18AZYPZVG676C,127,5.0
2888,A26NJ8ZTYC4CEJ,127,5.0
2889,A2RMBZDPCAEW6X,127,4.0
2890,A3O0LWZSE5Z3TB,127,5.0
2891,AJNQB9SYJ418N,127,5.0
2892,AHITZVJ210C7Z,127,3.0
2893,A2P88TTUGGGQCS,127,5.0
2894,A1TZQC25UPHMFN,127,5.0
2895,A3K4ZQ9AOOSBVM,127,5.0
2896,A2PJOK7T0Z36G8,127,5.0
2897,A16TN3T3UZ75P5,127,3.0
2898,A2RT4WPFXMLQF9,127,5.0
2899,A36LXC2B3D6EXI,127,2.0
2900,AUBCYSIJP4FDV,127,5.0
2901,A38QMB1F8JSL6Z,127,5.0
2902,AR7DHUIHW1MYS,127,4.0
2903,A3OIL9JZ4IOEJN,127,1.0
2904,A1QALJTQTI8CD2,127,5.0
2905,A21A17T3TG912R,127,4.0
2906,A15AFQNEEONSXM,127,5.0
2907,A35NAD6IJV81RL,127,1.0
2908,A2IN186Z40BRMK,127,5.0
2909,AYMZTWBG0V53W,127,4.0
2910,A16731GS4JK4CU,127,5.0
2911,A3ILYTCMNED8RL,127,5.0
2912,A258OVP9ZCZHFV,127,3.0
2913,A2QKFPZ1TZ44TF,127,3.0
2914,A3FMCN2FJPAJ8A,127,1.0
2915,A359ZQMY6LP10Q,127,5.0
2916,AA9NUGC2GI1AT,127,1.0
2917,A304O3WIHBUNQQ,127,5.0
2918,A17FLA8HQOFVIG,127,4.0
2919,A3DRKZ5ED0C3YX,127,5.0
2920,A6RKA7DHI6ADJ,127,5.0
2921,AC4I2FD1O58L0,127,5.0
2922,A4IZUA8KQGTDX,127,5.0
2923,A3TI47Z7BDO45R,127,5.0
2924,A2I5A8GCJ3S4AD,127,5.0
2925,A18F33LA4U6DUE,127,4.0
2926,AR1II55EVOUFK,127,5.0
2927,AGPBE0K0RQ5EF,127,5.0
2928,ALRVAO6XBSPV8,127,5.0
2929,A1IWGS3NKPNWMO,127,5.0
2930,A14773TMWZ090F,127,3.0
2931,A3V6Z4RCDGRC44,127,3.0
2932,AXRI2XY03OS8X,127,5.0
2933,AP8V14J83IPYA,127,5.0
2934,A36PR99BSM8KQX,127,4.0
2935,A1KFBAPAKMEQUF,127,5.0
2936,A3JSXN7ZDMEH4E,127,3.0
2937,A3HWBITYEYQNGS,127,5.0
2938,A2T7TZBOTP68C7,127,4.0
2939,A8BUFCXR7I8VS,127,5.0
2940,A1XU2VGHMZEHG4,127,4.0
2941,A2MG8DHACXH5MS,127,5.0
2942,A3GUKPLXOQCXTJ,127,3.0
2943,A1TDS222U83DHJ,127,1.0
2944,A2WX4SH72FEGWQ,127,4.0
2945,A24H35U47VPA9P,127,2.0
2946,A1I9B4PSCDDWOO,127,2.0
2947,A1B7VRAAUP2004,127,5.0
2948,A2P66WSSKPEWQ8,127,5.0
2949,A2AFWA2PE1VT2F,127,5.0
2950,A2LVNJW4PODQC,127,1.0
2951,AYUJVX0T7V3BT,127,5.0
2952,AQ87GXADLE0AB,127,5.0
2953,A2M80WYE7H6LRS,127,5.0
2954,A3EHKMLCBNLOOI,127,5.0
2955,A2B38SAPMNOD1V,127,5.0
2956,A1JSWQ12DS4JI9,127,5.0
2957,AGUFVD0I22SEA,127,5.0
2958,A1LCCW8M6F5TJU,127,5.0
2959,A1TWTULVD6F22O,127,3.0
2960,A2IBTVLU2YN7UD,127,5.0
2961,A1MLYIYO9O609F,127,4.0
2962,A2668R4F2JZRW2,127,5.0
2963,A5RFN14T7WJB,127,4.0
2964,A2IIL8ER3UXSRB,127,5.0
2965,A3ADV4DII19PA7,127,2.0
2966,A3QD0AS4MYDKB0,127,5.0
2967,A3QBZ98NVK3QC,127,5.0
2968,A3BN9DUBOTTGTJ,127,2.0
2969,A3SED48SWHNV56,127,5.0
2970,A13QF051R2AMNC,127,1.0
2971,A16NLAR5PY8K8Y,127,5.0
2972,A2OYT6UXIH4WSS,127,5.0
2973,AXW1HMKJVOD4E,127,5.0
2974,AT8ED2ZUW2B4C,127,5.0
2975,A1NDD3R0RTUBNB,127,5.0
2976,A2FNIVQU5N04F0,127,3.0
2977,A3BKP8K7NS1BRA,127,5.0
2978,A1KTC2NLVIST3D,127,3.0
2979,A3CMN5AP4WJ0NO,127,3.0
2980,A25JP9WMSG71MO,127,5.0
2981,A2D5J4CLXV1QYJ,127,5.0
2982,AACVIJBH9W1V1,127,5.0
2983,A2H757RW0W3CD2,127,2.0
2984,A1PVE07QRSZ8CA,127,5.0
2985,A2N69DJM8NVYZ6,127,5.0
2986,A7XESRS02GAZC,127,4.0
2987,A1EAMAQ8BSI0LY,127,5.0
2988,A14ELLL3DF6QUB,127,1.0
2989,A1MJMYLRTZ76ZX,127,5.0
2990,A1R283L4SH4UP8,127,4.0
2991,A3NM0RAYSL6PA8,127,5.0
2992,AJYIQSZNMNHW7,127,4.0
2993,A2DESBQ6RN6QS3,127,5.0
2994,ADE00OPL4KPWK,127,1.0
2995,A355CL74L20X4N,127,5.0
2996,A1CYZPDN4TUDSE,127,5.0
2997,A2LJRWHKMWJ9P,127,1.0
2998,A26ZSYRPA1TCI5,127,5.0
2999,A38ELNWEPOP1NR,127,5.0
3000,A1SMCK2S79NKIF,127,5.0
3001,A3TG3SZ6IM1HMO,127,4.0
3002,AF45EOPSRKZVM,127,4.0
3003,A2C3357G2NNUMZ,127,5.0
3004,A2IZQJJGG00SGV,127,5.0
3005,A2K5LDPZZL5306,127,5.0
3006,A1C24XA4UM1PFX,127,5.0
3007,AXW7MGHDX3U6G,127,5.0
3008,AE44RGLGFRNCE,127,5.0
3009,A285INP722BMKL,127,5.0
3010,A1NQN6J1NIQR0X,127,5.0
3011,A25UT7ZLQL0SMU,127,1.0
3012,AT7V3URY5JEYJ,127,5.0
3013,A1968MG1IR517T,127,5.0
3014,AKX28FGA6L47J,127,5.0
3015,AAPSQ9CXWCMUS,127,5.0
3016,ANLN70A83RI9X,127,5.0
3017,A12WCC7NWINKEM,127,5.0
3018,A10CPBKZKVR0SU,127,5.0
3019,A17FKC07LB9DHC,127,5.0
3020,A17BUUBOU0598B,127,5.0
3021,A2DAHERP7HYJGO,127,5.0
3022,AIFNOZKR9WTYI,127,1.0
3023,A1DZKOOMMJM1MI,127,5.0
3024,A1B3F8V019CODC,127,4.0
3025,A9VLJ9HY9VGLE,127,5.0
3026,A1V3MZGHWRTK43,127,5.0
3027,A14Q3JI6L5RF7L,127,5.0
3028,AXK33RS2NMFMK,127,5.0
3029,AAY1YLTKK4JC7,127,5.0
3030,A1PGAM4U1LTAU6,127,5.0
3031,A11NR9PBWV4VA0,127,4.0
3032,A1M3DIS1PGMLKP,127,5.0
3033,A10XE135MO548N,127,5.0
3034,A1Z9N2D5HOWRXE,127,5.0
3035,A1U63BW6C3A3C8,127,5.0
3036,A3QUEM7I1XISXY,127,5.0
3037,A1OEPOXLYU51XD,127,5.0
3038,A1LZC79NT46CZ,127,5.0
3039,A5G49ZZVC403M,127,5.0
3040,A2DSN56RQA699G,127,2.0
3041,A1GLOXDN9N406Z,127,5.0
3042,A13TO1ZFAH9SVN,127,4.0
3043,ANKYQBZYNDM88,127,1.0
3044,A6DMQ1ZU7YS9O,127,4.0
3045,ANWO7TBRL50FU,127,5.0
3046,A3HX8FEFIDG5C,127,5.0
3047,A3JZ5L52FM318H,127,5.0
3048,A35QY34RGSVLRK,127,4.0
3049,A3LY3RZHZGTJDC,127,4.0
3050,A2VQ1ICTP9XLB0,127,5.0
3051,A17XHCV3CGU57H,127,5.0
3052,A4IH2VCAKV52D,127,5.0
3053,A137UEIU93IFEF,127,5.0
3054,A3SA85UX8OHR32,127,5.0
3055,A3ENN25NFADE1X,127,5.0
3056,A2EQ2ARCU102TM,127,4.0
3057,A3JEWGKJ0X4Z5J,127,1.0
3058,A205NTLSD338HQ,127,5.0
3059,AESY8NCX6VS6O,127,5.0
3060,A3SDW7WS3YCCI7,127,5.0
3061,A2B8DJ0CKN9FAO,127,5.0
3062,A3G2VECW0JB6FQ,127,4.0
3063,A3K7YWPXYY45FF,127,1.0
3064,A17LSEN4UY4XZQ,127,1.0
3065,A34XEANB17WDE3,127,1.0
3066,A1OUJZ6NKNA7DX,127,5.0
3067,A21ZEA6051BCYG,127,5.0
3068,A2R4XG0L7Z01V8,127,4.0
3069,AM2ORJJXR020R,127,5.0
3070,A24I7LNXRM6D0H,127,5.0
3071,A19VKVJSY2HSXE,127,3.0
3072,A4XMSIZSSZBID,127,5.0
3073,A17B0WFBOXEIKW,127,5.0
3074,A3KEZLJ59C1JVH,127,5.0
3075,A2U5VZLV0IK40J,127,5.0
3076,A3C9KX3AD7EAJE,127,2.0
3077,A3S4RV6472W59P,127,3.0
3078,A1Y6KW8HYJWFZC,127,3.0
3079,A2UDNS2DMI8VX9,127,5.0
3080,A1N0LCPR7O7OLL,127,5.0
3081,A1TJPMB7N776WS,127,4.0
3082,A1CDNTB7377YH2,127,5.0
3083,A11V7EGF1S7G37,127,5.0
3084,A3TFY5U15KFD9E,127,5.0
3085,A7Z6U492RQ50A,127,1.0
